name	start	end	length	id	type	isfamily	isgroup	is_score	is_expected	is_frame	is_perc_of_orf	is_origin	-5tolessthan5	5tolessthan15	15tolessthan25	25tolessthan35	35tolessthan45	45tolessthan55	55tolessthan65	65tolessthan75	75tolessthan85	85tolessthan95	95tolessthan105	105tolessthan115	completeIS_0.95	6203891	6205549	1659	<unknown id>	ISAcma23_orf1 	ISL3	-	2902.0	0.0	(-1, 0)	0.993	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	0	1	0	is_name:ISAcma23_orf1 	original_orf:557	original_aa_length:553	family:ISL3	group:-	origin:Acaryochloris marina	ntlength:1810.0	orflength:557	numorfs:1.0	sbjct_start:1	sbjct_end:553	expected:0.0	score:2902.0	query_length:1676	query_start:3	identities:553	align_length:553	positives:553	query_end:1661	frame:(-1, 0)	bits:1122.46	mod_query_start:6203890	mod_query_end:6205548	perc_of_orf:0.993	
completeIS_0.95	2706007	2707008	1002	<unknown id>	ISAcma15_orf1 	IS630	-	1673.0	0.0	(-1, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	83	0	is_name:ISAcma15_orf1 	original_orf:334	original_aa_length:334	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1083.0	orflength:334	numorfs:1.0	sbjct_start:1	sbjct_end:334	expected:0.0	score:1673.0	query_length:1082	query_start:81	identities:319	align_length:334	positives:324	query_end:1082	frame:(-1, 0)	bits:649.047	mod_query_start:2706006	mod_query_end:2707007	perc_of_orf:1.0	
completeIS_0.95	2845481	2846479	999	<unknown id>	ISAcma15_orf1 	IS630	-	1666.0	0.0	(3, 0)	0.997	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	84	0	is_name:ISAcma15_orf1 	original_orf:334	original_aa_length:333	family:IS630	group:-	origin:Acaryochloris marina	ntlength:1083.0	orflength:334	numorfs:1.0	sbjct_start:2	sbjct_end:334	expected:0.0	score:1666.0	query_length:1001	query_start:3	identities:318	align_length:333	positives:323	query_end:1001	frame:(3, 0)	bits:646.351	mod_query_start:2845480	mod_query_end:2846478	perc_of_orf:0.997	
completeIS_0.95	59306	60256	951	<unknown id>	ISAcma13_orf2 	IS3	IS150	1634.0	0.0	(2, 0)	0.994	Acaryochloris marina	3.0	0	0	0	0	0	0	0	0	0	4	85	0	is_name:ISAcma13_orf2 	original_orf:319	original_aa_length:317	family:IS3	group:IS150	origin:Acaryochloris marina	ntlength:1263.0	orflength:319	numorfs:3.0	sbjct_start:3	sbjct_end:319	expected:0.0	score:1634.0	query_length:1240	query_start:212	identities:317	align_length:317	positives:317	query_end:1162	frame:(2, 0)	bits:634.024	mod_query_start:59305	mod_query_end:60255	perc_of_orf:0.994	
completeIS_0.95	850378	851328	951	<unknown id>	ISAcma13_orf2 	IS3	IS150	1634.0	0.0	(2, 0)	0.994	Acaryochloris marina	3.0	0	0	0	0	0	0	0	0	0	4	86	0	is_name:ISAcma13_orf2 	original_orf:319	original_aa_length:317	family:IS3	group:IS150	origin:Acaryochloris marina	ntlength:1263.0	orflength:319	numorfs:3.0	sbjct_start:3	sbjct_end:319	expected:0.0	score:1634.0	query_length:1240	query_start:212	identities:317	align_length:317	positives:317	query_end:1162	frame:(2, 0)	bits:634.024	mod_query_start:850377	mod_query_end:851327	perc_of_orf:0.994	
completeIS_0.95	2409176	2410126	951	<unknown id>	ISAcma13_orf2 	IS3	IS150	1634.0	0.0	(2, 0)	0.994	Acaryochloris marina	3.0	0	0	0	0	0	0	0	0	0	4	87	0	is_name:ISAcma13_orf2 	original_orf:319	original_aa_length:317	family:IS3	group:IS150	origin:Acaryochloris marina	ntlength:1263.0	orflength:319	numorfs:3.0	sbjct_start:3	sbjct_end:319	expected:0.0	score:1634.0	query_length:1225	query_start:275	identities:317	align_length:317	positives:317	query_end:1225	frame:(2, 0)	bits:634.024	mod_query_start:2409175	mod_query_end:2410125	perc_of_orf:0.994	
completeIS_0.95	2500985	2501935	951	<unknown id>	ISAcma13_orf2 	IS3	IS150	1634.0	0.0	(2, 0)	0.994	Acaryochloris marina	3.0	0	0	0	0	0	0	0	0	0	4	88	0	is_name:ISAcma13_orf2 	original_orf:319	original_aa_length:317	family:IS3	group:IS150	origin:Acaryochloris marina	ntlength:1263.0	orflength:319	numorfs:3.0	sbjct_start:3	sbjct_end:319	expected:0.0	score:1634.0	query_length:1162	query_start:212	identities:317	align_length:317	positives:317	query_end:1162	frame:(2, 0)	bits:634.024	mod_query_start:2500984	mod_query_end:2501934	perc_of_orf:0.994	
completeIS_0.95	57742	58668	927	<unknown id>	ISAcma6_orf1 	IS5	IS903	1597.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	89	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:309	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:309	expected:0.0	score:1597.0	query_length:947	query_start:21	identities:309	align_length:309	positives:309	query_end:947	frame:(3, 0)	bits:619.772	mod_query_start:57741	mod_query_end:58667	perc_of_orf:1.0	
completeIS_0.95	943129	944055	927	<unknown id>	ISAcma6_orf1 	IS5	IS903	1597.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	90	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:309	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:309	expected:0.0	score:1597.0	query_length:947	query_start:21	identities:309	align_length:309	positives:309	query_end:947	frame:(3, 0)	bits:619.772	mod_query_start:943128	mod_query_end:944054	perc_of_orf:1.0	
completeIS_0.95	3315411	3316337	927	<unknown id>	ISAcma6_orf1 	IS5	IS903	1597.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	91	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:309	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:309	expected:0.0	score:1597.0	query_length:947	query_start:21	identities:309	align_length:309	positives:309	query_end:947	frame:(3, 0)	bits:619.772	mod_query_start:3315410	mod_query_end:3316336	perc_of_orf:1.0	
completeIS_0.95	316020	316946	927	<unknown id>	ISAcma6_orf1 	IS5	IS903	1596.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	92	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:309	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:309	expected:0.0	score:1596.0	query_length:947	query_start:21	identities:308	align_length:309	positives:309	query_end:947	frame:(3, 0)	bits:619.387	mod_query_start:316019	mod_query_end:316945	perc_of_orf:1.0	
completeIS_0.95	2913015	2913941	927	<unknown id>	ISAcma6_orf1 	IS5	IS903	1596.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	93	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:309	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:309	expected:0.0	score:1596.0	query_length:947	query_start:21	identities:308	align_length:309	positives:309	query_end:947	frame:(3, 0)	bits:619.387	mod_query_start:2913014	mod_query_end:2913940	perc_of_orf:1.0	
completeIS_0.95	3911588	3912514	927	<unknown id>	ISAcma6_orf1 	IS5	IS903	1596.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	94	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:309	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:309	expected:0.0	score:1596.0	query_length:947	query_start:21	identities:308	align_length:309	positives:309	query_end:947	frame:(3, 0)	bits:619.387	mod_query_start:3911587	mod_query_end:3912513	perc_of_orf:1.0	
completeIS_0.95	6208452	6209375	924	<unknown id>	ISAcma6_orf1 	IS5	IS903	1590.0	0.0	(-1, 0)	0.997	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	95	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:308	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:308	expected:0.0	score:1590.0	query_length:947	query_start:3	identities:307	align_length:308	positives:308	query_end:926	frame:(-1, 0)	bits:617.076	mod_query_start:6208451	mod_query_end:6209374	perc_of_orf:0.997	
completeIS_0.95	6346655	6347578	924	<unknown id>	ISAcma6_orf1 	IS5	IS903	1590.0	0.0	(-1, 0)	0.997	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	96	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:308	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:308	expected:0.0	score:1590.0	query_length:947	query_start:3	identities:307	align_length:308	positives:308	query_end:926	frame:(-1, 0)	bits:617.076	mod_query_start:6346654	mod_query_end:6347577	perc_of_orf:0.997	
completeIS_0.95	6394549	6395472	924	<unknown id>	ISAcma6_orf1 	IS5	IS903	1590.0	0.0	(-1, 0)	0.997	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	97	0	is_name:ISAcma6_orf1 	original_orf:309	original_aa_length:308	family:IS5	group:IS903	origin:Acaryochloris marina	ntlength:1059.0	orflength:309	numorfs:1.0	sbjct_start:1	sbjct_end:308	expected:0.0	score:1590.0	query_length:947	query_start:3	identities:307	align_length:308	positives:308	query_end:926	frame:(-1, 0)	bits:617.076	mod_query_start:6394548	mod_query_end:6395471	perc_of_orf:0.997	
completeIS_0.95	101491	102453	963	<unknown id>	ISAcma11_orf1 	IS4	ISPepr1	1544.0	0.0	(-1, 0)	0.997	Acaryochloris marina	1.0	0	0	0	0	0	0	0	0	0	4	98	0	is_name:ISAcma11_orf1 	original_orf:322	original_aa_length:321	family:IS4	group:ISPepr1	origin:Acaryochloris marina	ntlength:1347.0	orflength:322	numorfs:1.0	sbjct_start:1	sbjct_end:321	expected:0.0	score:1544.0	query_length:1193	query_start:3	identities:320	align_length:321	positives:321	query_end:965	frame:(-1, 0)	bits:599.356	mod_query_start:101490	mod_query_end:102452	perc_of_orf:0.997	
completeIS_0.95	4225867	4226736	870	<unknown id>	ISAcma25_orf3 	IS630	-	1474.0	0.0	(3, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	0	0	4	99	0	is_name:ISAcma25_orf3 	original_orf:290	original_aa_length:290	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:290	numorfs:3.0	sbjct_start:1	sbjct_end:290	expected:0.0	score:1474.0	query_length:872	query_start:3	identities:272	align_length:290	positives:280	query_end:872	frame:(3, 0)	bits:572.392	mod_query_start:4225866	mod_query_end:4226735	perc_of_orf:1.0	
IS	3913137	3913988	852	<unknown id>	ISAcma13_orf3 	IS3	IS150	1469.0	0.0	(-3, 0)	0.738	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	99	0	is_name:ISAcma13_orf3 	original_orf:385	original_aa_length:284	family:IS3	group:IS150	origin:Acaryochloris marina	ntlength:1263.0	orflength:385	numorfs:3.0	sbjct_start:102	sbjct_end:385	expected:0.0	score:1469.0	query_length:886	query_start:18	identities:284	align_length:284	positives:284	query_end:869	frame:(-3, 0)	bits:570.466	mod_query_start:3913136	mod_query_end:3913987	perc_of_orf:0.738	
completeIS_0.95	322219	323031	813	<unknown id>	ISAcma25_orf2 	IS630	-	1446.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	100	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1446.0	query_length:2051	query_start:490	identities:271	align_length:271	positives:271	query_end:1302	frame:(1, 0)	bits:561.607	mod_query_start:322218	mod_query_end:323030	perc_of_orf:1.0	
completeIS_0.95	1099494	1100306	813	<unknown id>	ISAcma25_orf2 	IS630	-	1446.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	101	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1446.0	query_length:891	query_start:58	identities:271	align_length:271	positives:271	query_end:870	frame:(1, 0)	bits:561.607	mod_query_start:1099493	mod_query_end:1100305	perc_of_orf:1.0	
completeIS_0.95	1300510	1301322	813	<unknown id>	ISAcma25_orf2 	IS630	-	1446.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	102	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1446.0	query_length:951	query_start:58	identities:271	align_length:271	positives:271	query_end:870	frame:(1, 0)	bits:561.607	mod_query_start:1300509	mod_query_end:1301321	perc_of_orf:1.0	
completeIS_0.95	3216020	3216832	813	<unknown id>	ISAcma25_orf2 	IS630	-	1446.0	0.0	(-2, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	103	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1446.0	query_length:924	query_start:54	identities:271	align_length:271	positives:271	query_end:866	frame:(-2, 0)	bits:561.607	mod_query_start:3216019	mod_query_end:3216831	perc_of_orf:1.0	
completeIS_0.95	4216843	4217655	813	<unknown id>	ISAcma25_orf2 	IS630	-	1446.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	104	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1446.0	query_length:945	query_start:58	identities:271	align_length:271	positives:271	query_end:870	frame:(1, 0)	bits:561.607	mod_query_start:4216842	mod_query_end:4217654	perc_of_orf:1.0	
completeIS_0.95	4908253	4909062	810	<unknown id>	ISAcma25_orf2 	IS630	-	1442.0	0.0	(-2, 0)	0.996	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	105	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:270	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:270	expected:0.0	score:1442.0	query_length:870	query_start:3	identities:270	align_length:270	positives:270	query_end:812	frame:(-2, 0)	bits:560.066	mod_query_start:4908252	mod_query_end:4909061	perc_of_orf:0.996	
completeIS_0.95	941678	942490	813	<unknown id>	ISAcma25_orf2 	IS630	-	1427.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	106	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1427.0	query_length:870	query_start:58	identities:267	align_length:271	positives:269	query_end:870	frame:(1, 0)	bits:554.288	mod_query_start:941677	mod_query_end:942489	perc_of_orf:1.0	
completeIS_0.95	3757701	3758513	813	<unknown id>	ISAcma25_orf2 	IS630	-	1427.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	107	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1427.0	query_length:891	query_start:58	identities:267	align_length:271	positives:269	query_end:870	frame:(1, 0)	bits:554.288	mod_query_start:3757700	mod_query_end:3758512	perc_of_orf:1.0	
completeIS_0.95	3873515	3874327	813	<unknown id>	ISAcma25_orf2 	IS630	-	1427.0	0.0	(-2, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	108	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1427.0	query_length:951	query_start:81	identities:267	align_length:271	positives:269	query_end:893	frame:(-2, 0)	bits:554.288	mod_query_start:3873514	mod_query_end:3874326	perc_of_orf:1.0	
completeIS_0.95	19516	20313	798	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1418.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	1	0	4	109	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:266	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:266	expected:0.0	score:1418.0	query_length:803	query_start:6	identities:266	align_length:266	positives:266	query_end:803	frame:(3, 0)	bits:550.821	mod_query_start:19515	mod_query_end:20312	perc_of_orf:1.0	
completeIS_0.95	86654	87451	798	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1418.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	1	0	4	110	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:266	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:266	expected:0.0	score:1418.0	query_length:803	query_start:6	identities:266	align_length:266	positives:266	query_end:803	frame:(3, 0)	bits:550.821	mod_query_start:86653	mod_query_end:87450	perc_of_orf:1.0	
completeIS_0.95	1580606	1581418	813	<unknown id>	ISAcma25_orf2 	IS630	-	1417.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	111	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1417.0	query_length:870	query_start:58	identities:264	align_length:271	positives:269	query_end:870	frame:(1, 0)	bits:550.436	mod_query_start:1580605	mod_query_end:1581417	perc_of_orf:1.0	
completeIS_0.95	6104516	6105328	813	<unknown id>	ISAcma25_orf2 	IS630	-	1417.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	0	1	0	4	112	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1417.0	query_length:870	query_start:58	identities:264	align_length:271	positives:269	query_end:870	frame:(1, 0)	bits:550.436	mod_query_start:6104515	mod_query_end:6105327	perc_of_orf:1.0	
completeIS_0.95	249164	249961	798	<unknown id>	ISAcma9_orf1 	IS5	IS1031	1413.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	0	1	0	4	113	0	is_name:ISAcma9_orf1 	original_orf:266	original_aa_length:266	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:896.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:266	expected:0.0	score:1413.0	query_length:848	query_start:51	identities:266	align_length:266	positives:266	query_end:848	frame:(3, 0)	bits:548.895	mod_query_start:249163	mod_query_end:249960	perc_of_orf:1.0	
IS	6359437	6360279	843	<unknown id>	ISAcma16_orf1 	IS4	IS4	1411.0	0.0	(-2, 0)	0.595	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	113	0	is_name:ISAcma16_orf1 	original_orf:472	original_aa_length:281	family:IS4	group:IS4	origin:Acaryochloris marina	ntlength:1483.0	orflength:472	numorfs:1.0	sbjct_start:182	sbjct_end:462	expected:0.0	score:1411.0	query_length:846	query_start:3	identities:279	align_length:281	positives:280	query_end:845	frame:(-2, 0)	bits:548.125	mod_query_start:6359436	mod_query_end:6360278	perc_of_orf:0.595	
completeIS_0.95	2497792	2498586	795	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1398.0	0.0	(-1, 0)	0.996	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	114	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:265	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:265	expected:0.0	score:1398.0	query_length:803	query_start:3	identities:262	align_length:265	positives:263	query_end:797	frame:(-1, 0)	bits:543.117	mod_query_start:2497791	mod_query_end:2498585	perc_of_orf:0.996	
completeIS_0.95	1334593	1335372	780	<unknown id>	ISAcma20_orf1 	IS5	IS1031	1387.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	115	0	is_name:ISAcma20_orf1 	original_orf:260	original_aa_length:260	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:867.0	orflength:260	numorfs:1.0	sbjct_start:1	sbjct_end:260	expected:0.0	score:1387.0	query_length:806	query_start:9	identities:260	align_length:260	positives:260	query_end:788	frame:(3, 0)	bits:538.88	mod_query_start:1334592	mod_query_end:1335371	perc_of_orf:1.0	
completeIS_0.95	440249	441046	798	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1380.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	116	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:266	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:266	expected:0.0	score:1380.0	query_length:803	query_start:6	identities:259	align_length:266	positives:260	query_end:803	frame:(3, 0)	bits:536.184	mod_query_start:440248	mod_query_end:441045	perc_of_orf:1.0	
completeIS_0.95	749177	749974	798	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1378.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	117	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:266	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:266	expected:0.0	score:1378.0	query_length:839	query_start:6	identities:258	align_length:266	positives:260	query_end:803	frame:(3, 0)	bits:535.413	mod_query_start:749176	mod_query_end:749973	perc_of_orf:1.0	
completeIS_0.95	972612	973409	798	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1378.0	0.0	(3, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	118	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:266	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:266	expected:0.0	score:1378.0	query_length:803	query_start:6	identities:258	align_length:266	positives:260	query_end:803	frame:(3, 0)	bits:535.413	mod_query_start:972611	mod_query_end:973408	perc_of_orf:1.0	
completeIS_0.95	408070	408864	795	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1370.0	0.0	(-1, 0)	0.996	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	119	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:265	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:265	expected:0.0	score:1370.0	query_length:803	query_start:3	identities:257	align_length:265	positives:259	query_end:797	frame:(-1, 0)	bits:532.332	mod_query_start:408069	mod_query_end:408863	perc_of_orf:0.996	
completeIS_0.95	6332430	6333224	795	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1370.0	0.0	(-1, 0)	0.996	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	120	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:265	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:265	expected:0.0	score:1370.0	query_length:803	query_start:3	identities:257	align_length:265	positives:259	query_end:797	frame:(-1, 0)	bits:532.332	mod_query_start:6332429	mod_query_end:6333223	perc_of_orf:0.996	
completeIS_0.95	6378299	6379093	795	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1370.0	0.0	(-1, 0)	0.996	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	121	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:265	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:265	expected:0.0	score:1370.0	query_length:803	query_start:3	identities:257	align_length:265	positives:259	query_end:797	frame:(-1, 0)	bits:532.332	mod_query_start:6378298	mod_query_end:6379092	perc_of_orf:0.996	
completeIS_0.95	1335418	1336215	798	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1360.0	0.0	(-1, 0)	1.0	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	122	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:266	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:266	expected:0.0	score:1360.0	query_length:815	query_start:12	identities:253	align_length:266	positives:258	query_end:809	frame:(-1, 0)	bits:528.48	mod_query_start:1335417	mod_query_end:1336214	perc_of_orf:1.0	
completeIS_0.95	1631072	1631866	795	<unknown id>	ISAcma5_orf1 	IS5	IS1031	1359.0	0.0	(3, 0)	0.996	Acaryochloris marina	1.0	0	0	0	0	0	0	1	1	0	4	123	0	is_name:ISAcma5_orf1 	original_orf:266	original_aa_length:265	family:IS5	group:IS1031	origin:Acaryochloris marina	ntlength:898.0	orflength:266	numorfs:1.0	sbjct_start:1	sbjct_end:265	expected:0.0	score:1359.0	query_length:821	query_start:18	identities:252	align_length:265	positives:257	query_end:812	frame:(3, 0)	bits:528.094	mod_query_start:1631071	mod_query_end:1631865	perc_of_orf:0.996	
completeIS_0.95	5240170	5240982	813	<unknown id>	ISAcma25_orf2 	IS630	-	1327.0	0.0	(1, 0)	1.0	Acaryochloris marina	3.0	0	0	0	0	0	0	1	1	0	4	124	0	is_name:ISAcma25_orf2 	original_orf:271	original_aa_length:271	family:IS630	group:-	origin:Acaryochloris marina	ntlength:950.0	orflength:271	numorfs:3.0	sbjct_start:1	sbjct_end:271	expected:0.0	score:1327.0	query_length:870	query_start:58	identities:248	align_length:271	positives:257	query_end:870	frame:(1, 0)	bits:515.768	mod_query_start:5240169	mod_query_end:5240981	perc_of_orf:1.0	
